song_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,num_samples,duration,duration_ms,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,song_duration_ms,popularity,explicit
9f90c3b6-0c93-4744-ac72-7112efcf732d,0.4504,0.781,0.899,0.22967,9,0.3229,-6.419,0,0.5997,143.555,4,0.709,3019295,136.92947,,0.0,135.2098,0.682,0.033,0.99,0.891,136901,31,0
771119b9-71a4-4472-8f6e-84866cee12d6,0.43788,0.676,0.884,0.28127,9,0.3048,-8.772,0,0.5532,76.0,7,0.565,7247872,328.7017,328701.0,0.25542,318.29913,0.58,0.017,0.991,0.892,212280,63,1
5a363069-d0c3-4502-9f61-d61d18051016,0.51268,0.709,0.812,0.24039,5,0.4,-8.9,1,0.5134,86.133,7,0.596,8115743,368.0609,368060.0,0.0,366.13223,0.631,0.022,0.992,0.893,368035,63,0
2e49a05b-3b92-4659-9914-0cd63365e0be,0.46419,0.837,0.881,0.27054,5,0.4,-8.535,1,0.5805,129.199,4,0.75,4617759,209.42218,209422.0,4.64399,187.77977,0.754,0.04,0.992,0.892,157390,60,0
705f7d50-b885-4cbd-bb82-bede20000c7c,0.52587,0.651,0.804,0.26032,5,0.4,-8.044,1,0.5168,99.384,4,0.614,6398495,290.18118,290181.0,0.04644,289.71536,0.697,0.024,0.994,0.895,386165,67,0
71360539-1da3-4f1f-ac45-a65dc73e2ced,0.57715,0.817,0.725,0.35325,7,0.3237,-8.464,0,0.3269,89.103,7,0.428,5825055,264.17484,264174.0,0.09288,260.01706,0.646,0.006,0.984,0.886,261853,56,1
11d560d1-f47b-4b48-9762-840616e1671a,0.51656,0.67,0.806,0.22192,5,0.4,-8.48,1,0.461,80.75,4,0.578,5671455,257.20883,257208.0,5.22449,249.52164,0.604,0.023,0.996,0.896,257180,51,1
bae6086b-ac82-43a3-9258-e73da123140b,0.62136,0.708,0.548,0.37433,9,0.4,-16.746,0,0.2464,92.285,4,0.36,3845663,174.4065,174406.0,0.16254,171.1775,0.661,0.046,0.986,0.887,174398,43,1
9f10d7a8-cbe7-48a1-b190-04945ee8f204,0.33488,0.928,0.972,0.28416,5,0.2329,-5.932,1,0.5844,112.347,6,0.733,4172319,189.22083,189220.0,0.09288,186.50269,0.762,0.014,0.994,0.895,189176,59,1
6326ae60-3be1-4f7d-b32e-5a087d3a495d,0.43697,0.839,0.895,0.27222,9,0.4,-7.348,0,0.5782,99.384,3,0.616,2457119,111.43397,111433.0,1.57896,100.35664,0.697,0.022,0.99,0.891,188189,60,1
c1333abd-2772-46ee-bcdd-63aa4ba477df,0.47149,0.894,0.834,0.21299,9,0.3045,-8.101,0,0.5586,112.347,4,0.6,6208031,281.54337,281543.0,0.0,278.2215,0.762,0.016,0.991,0.892,281518,80,1
b2e67ccd-5849-4255-94e2-e22a1f1a8a57,0.42646,0.899,0.86,0.29583,9,0.2876,-11.09,0,0.5663,112.347,7,0.63,5006336,227.04472,227044.0,0.13932,223.49207,0.762,0.013,0.986,0.888,226906,56,1
35fd1b45-c1dd-443f-aa53-294ede105202,0.51486,0.722,0.811,0.25005,5,0.4,-8.086,1,0.4736,86.133,4,0.595,4835871,219.31387,219313.0,0.06966,213.92545,0.631,0.081,0.987,0.888,251333,61,1
4472bce7-3d6c-42db-aa7e-743d820fb65b,0.45095,0.872,0.896,0.25682,5,0.3894,-7.543,1,0.5969,99.384,4,0.691,3453471,156.62,,0.0,153.32137,0.697,0.029,0.996,0.897,156575,31,1
925938f5-b108-4f8b-a28e-72ba5e26b69f,0.4315,0.937,0.916,0.27707,9,0.3801,-8.957,0,0.5133,112.347,4,0.647,3801631,172.40958,,0.0,169.62177,0.762,0.021,0.994,0.894,172363,35,1
a582cb09-414a-46ce-8ade-ec7e391d66b7,0.36674,0.902,0.941,0.273,5,0.2558,-8.56,1,0.5744,129.199,3,0.762,3229215,146.44966,,0.1161,143.17424,0.754,0.012,0.989,0.89,146430,29,1
7a07aeb6-3176-44a0-a218-f3d92bfd1032,0.45266,0.915,0.889,0.25339,5,0.4,-7.806,1,0.5985,117.454,4,0.728,3616287,164.00395,164003.0,0.0,155.24863,0.787,0.017,0.995,0.896,283816,71,1
b26a9ab8-708b-40fa-be8c-ea31de851ea5,0.39781,0.902,0.861,0.21892,9,0.2498,-5.647,0,0.5814,129.199,3,0.666,3368479,152.76549,,0.67338,147.91112,0.754,0.014,0.996,0.896,152728,45,1
9355db65-a38a-4449-814c-52ac0c0734f2,0.43234,0.668,0.914,0.28873,2,0.3362,-7.345,0,0.4896,151.999,4,0.729,4516383,204.82463,204824.0,0.0,202.06004,0.64,0.018,0.988,0.889,204805,55,1
c03d0754-39f2-4bf1-8bea-8cbac0670770,0.41841,0.903,0.952,0.2595,5,0.4,-9.766,0,0.407,112.347,7,0.654,4920863,223.1684,223168.0,2.2059,219.77687,0.762,0.01,0.985,0.886,218611,65,1
c5f7a929-0393-4d5f-a50d-2d120714307f,0.46618,0.907,0.872,0.24917,9,0.4,-6.476,0,0.5974,123.047,3,0.661,5337631,242.06943,242069.0,0.0,240.46585,0.785,0.01,0.992,0.893,242026,69,1
eb1d574e-ce78-4ece-a5f3-e75beab24531,0.44392,0.833,0.892,0.22757,5,0.4,-7.118,1,0.5996,135.999,3,0.767,5217823,236.63596,236635.0,0.90558,236.23982,0.72,0.015,0.99,0.891,236614,67,1
523eae6f-ce0d-4e44-9897-5d2aa01110c8,0.52848,0.759,0.795,0.26828,5,0.4,-8.094,1,0.4433,135.999,3,0.68,4621312,209.58331,209583.0,1.83438,196.71947,0.72,0.018,0.993,0.893,252640,63,1
d2e6cc41-7557-42e3-88fa-a6db6bbb0b4f,0.41259,0.885,0.934,0.23839,5,0.4,-9.562,1,0.4599,123.047,3,0.748,5408287,245.27379,245273.0,0.0,245.01695,0.785,0.02,0.992,0.893,245226,73,1
5e76e38b-dcdd-4597-8712-8edd7e649f78,0.57112,0.876,0.724,0.31791,5,0.318,-7.281,1,0.3033,117.454,7,0.561,3885599,176.21764,176217.0,0.09288,174.35864,0.787,0.017,0.984,0.886,374025,27,0
4520f181-9978-4b7b-a05a-5db615667a20,0.45432,0.842,0.896,0.2513,9,0.4,-8.38,0,0.5507,117.454,4,0.654,4316703,195.76884,195768.0,0.1161,193.81696,0.787,0.039,0.995,0.896,195720,63,1
c863aad8-c55d-4bcc-8e6f-cb2508c0bf52,0.44626,0.848,0.793,0.18683,9,0.2471,-11.74,0,0.4599,112.347,4,0.553,5820959,263.98907,263989.0,0.04644,253.49223,0.762,0.022,0.992,0.893,263987,65,1
a5c68650-963d-4870-ba49-13918f9d32ef,0.43946,0.855,0.924,0.2944,5,0.3419,-10.637,1,0.5996,135.999,4,0.773,3955231,179.37556,,3.52943,175.89116,0.72,0.012,0.994,0.895,126857,35,0
0b14b5af-4fad-411e-90ad-cd81c5d85b36,0.46973,0.838,0.865,0.25818,9,0.4,-6.962,0,0.5714,95.703,7,0.6,5297695,240.25829,240258.0,0.0,240.00145,0.679,0.013,0.994,0.895,240217,56,1
a03d8f28-ef55-47e3-b6ec-d8e5c0ddd3d4,0.39283,0.742,0.876,0.29372,5,0.2545,-6.536,1,0.5941,143.555,3,0.779,4257311,193.07533,193075.0,0.04644,193.00426,0.682,0.009,0.995,0.896,212613,66,1
4dff070e-3897-4d90-a686-4cab7af40e0f,0.44735,0.919,0.975,0.28971,2,0.3662,-10.225,0,0.4337,112.347,4,0.659,2587167,117.33184,,0.04644,115.44961,0.762,0.018,0.991,0.892,135211,54,1
00acec26-489c-49dc-b470-2c00488b3d94,0.4624,0.744,0.875,0.2893,9,0.3372,-7.381,0,0.5914,143.555,4,0.704,2786847,126.38762,126387.0,0.0,118.53787,0.682,0.02,0.985,0.886,126356,74,1
03e2fe95-1dc3-4e30-ab0b-6f8edb6da747,0.52843,0.814,0.801,0.18274,5,0.4,-9.698,1,0.4678,129.199,4,0.673,2345503,106.37202,106372.0,0.25542,102.9805,0.754,0.039,0.987,0.888,270200,59,1
5e40834a-5194-4f71-aa80-d85798bd8bd8,0.42206,0.845,0.913,0.22502,5,0.3242,-5.729,1,0.5985,129.199,4,0.757,4801055,217.73492,217734.0,1.3932,212.55547,0.754,0.015,0.994,0.895,217706,57,1
341cea7a-2298-48e5-9e5e-fa75bc064958,0.51656,0.67,0.806,0.22192,5,0.4,-8.48,1,0.461,80.75,4,0.578,5671455,257.20883,257208.0,5.22449,249.52164,0.604,0.023,0.996,0.896,235477,49,1
d99d0a80-bf48-4d70-aef8-416e9a923b4d,0.41638,0.911,0.94,0.23147,5,0.3299,-6.027,1,0.5684,112.347,7,0.727,5427743,246.15614,246156.0,2.80961,241.97514,0.762,0.013,0.994,0.894,298940,87,1
dc179e70-4f55-41fb-9206-783db116f8ab,0.41702,0.72,0.883,0.27253,5,0.2821,-6.969,1,0.5862,143.555,4,0.781,3969567,180.02571,180025.0,0.0,173.82458,0.682,0.026,0.991,0.892,180000,60,1
40dd6d4c-7172-4495-9df9-b373d37751db,0.41218,0.78,0.895,0.28233,9,0.2806,-10.049,0,0.5853,143.555,6,0.708,3240479,146.9605,,0.0,143.68507,0.682,0.011,0.99,0.891,136338,57,1
2687ed63-c21a-46e2-a2ca-0e6d13dd57bb,0.38698,0.848,0.919,0.28914,9,0.2719,-5.903,0,0.5442,135.999,7,0.697,4442655,201.48096,,1.23066,198.36807,0.72,0.006,0.992,0.893,201459,43,1
04b6cf24-c089-4fe3-a83c-95581dca0725,0.46622,0.726,0.882,0.30025,5,0.3509,-6.935,1,0.5708,143.555,4,0.78,7332383,332.5344,332534.0,0.02322,306.08545,0.682,0.015,0.983,0.885,332529,49,1
181b32af-758b-4b9f-8dbb-ead18cefae27,0.4904,0.918,0.795,0.21075,5,0.2852,-6.976,1,0.4558,112.347,4,0.631,3475999,157.64168,157641.0,0.0,154.8771,0.762,0.016,0.996,0.897,157605,65,1
6329defb-eb74-4175-99b0-ebbf5500f542,0.43755,0.932,0.904,0.27403,2,0.3548,-13.11,0,0.5053,117.454,3,0.656,2572831,116.68168,,0.02322,116.49451,0.787,0.023,0.978,0.88,129450,50,1
b673aeca-accf-4e54-9412-96a9891eed45,0.45774,0.887,0.878,0.21126,5,0.4,-6.104,1,0.575,107.666,4,0.705,5278239,239.37592,239375.0,0.32508,238.6547,0.738,0.03,0.994,0.895,239359,75,1
b6672964-8b1f-4d31-9010-3308af6496b7,0.43643,0.814,0.957,0.28136,5,0.4,-9.21,1,0.4306,92.285,4,0.689,3469855,157.36304,,1.25388,156.68825,0.661,0.036,0.99,0.891,179375,10,1
23b3dd98-e0ca-4654-a468-e2f8e47c32fc,0.47557,0.825,0.854,0.187,5,0.4,-5.64,1,0.5607,135.999,4,0.748,3592192,162.9112,162911.0,0.32508,158.29044,0.72,0.022,0.992,0.893,162800,60,1
9f7c518b-0030-4a17-b222-5730bb8a302c,0.47294,0.884,0.76,0.31219,5,0.2285,-4.051,1,0.3204,123.047,4,0.613,3816991,173.10617,173106.0,0.0,173.10477,0.785,0.014,0.987,0.889,181933,70,1
5a0adc1c-643a-449b-ba13-484b9a63544b,0.51953,0.886,0.821,0.30954,5,0.3637,-6.883,1,0.558,107.666,6,0.65,2759199,125.13374,,0.02322,124.36608,0.738,0.032,0.991,0.892,125091,52,1
c7674c57-5c89-46ce-b440-6820c4defe5a,0.47121,0.759,0.857,0.25599,5,0.4,-7.038,1,0.5664,143.555,4,0.767,5247519,237.98273,237982.0,0.16254,237.74911,0.682,0.009,0.995,0.895,306396,39,0
9b5475cf-0b74-4155-814e-67a5a98a55f9,0.41205,0.864,0.898,0.29216,9,0.286,-6.608,0,0.5906,129.199,4,0.679,3133983,142.13075,,5.54957,139.90022,0.754,0.031,0.99,0.891,142095,29,0
ff2b7094-843b-42fb-9451-311d662b42fc,0.45098,0.888,0.896,0.27488,9,0.3542,-6.934,0,0.5766,107.666,5,0.633,4267551,193.53973,,1.53252,191.49496,0.738,0.018,0.99,0.891,139048,40,1
ce8637fa-09fd-4101-a9be-bd90ee9c4ec4,0.45003,0.904,0.809,0.31267,2,0.2541,-6.776,0,0.5094,117.454,3,0.582,5401119,244.94872,244948.0,0.1161,240.79092,0.787,0.023,0.991,0.892,275226,69,1
c178d467-388b-487b-9617-02997dfeda7d,0.47921,0.869,0.863,0.24419,5,0.3378,-6.342,1,0.5792,99.384,3,0.681,3884575,176.1712,,0.02322,175.49641,0.697,0.03,0.99,0.891,176160,36,1
57a19860-852e-4dcf-83d6-2e6684503cf4,0.46377,0.868,0.87,0.14961,5,0.3814,-6.349,1,0.5708,103.359,3,0.694,5767711,261.5742,261574.0,0.0,259.99384,0.717,0.016,0.993,0.894,237932,60,1
624af3e9-1cab-467e-9f50-34bb05c36d1e,0.44755,0.9,0.865,0.29467,9,0.3092,-7.669,0,0.5916,103.359,4,0.617,5246495,237.93628,237936.0,0.09288,237.70268,0.717,0.008,0.994,0.894,181428,54,1
4f1b4e01-a27b-4566-a031-8628a4c5b54e,0.45867,0.87,0.889,0.26159,9,0.4,-13.454,0,0.5121,95.703,4,0.607,4564511,207.0073,,0.13932,205.2644,0.679,0.009,0.988,0.889,207000,27,1
a54fe042-1e02-45d0-8436-8003819d4cfc,0.42891,0.834,0.873,0.28252,9,0.2788,-8.991,0,0.576,135.999,4,0.688,3402271,154.298,,2.85605,150.9297,0.72,0.018,0.992,0.893,154285,45,0
0873b2ec-1280-46d7-84de-e02a0b7c1db6,0.51463,0.777,0.771,0.2591,5,0.2924,-5.788,1,0.3899,92.285,6,0.562,5037599,228.46254,228462.0,0.0,219.03383,0.661,0.019,0.991,0.892,228461,69,1
7b6f99c6-5de6-4a9e-8dac-f5cdc18da3e4,0.42112,0.887,0.876,0.252,5,0.2835,-6.654,1,0.5951,117.454,4,0.725,4381215,198.69456,198694.0,0.06966,194.72253,0.787,0.027,0.993,0.893,198692,63,1
0546116b-bc9d-4b21-a564-5f10496e4158,0.4086,0.875,0.924,0.26103,9,0.4,-10.777,0,0.4927,129.199,4,0.684,3018271,136.88304,,0.04644,134.14168,0.754,0.022,0.985,0.887,129924,36,0
6f04200b-7531-40e6-937c-3b6817f7116d,0.58252,0.853,0.727,0.30456,2,0.3608,-9.237,0,0.296,129.199,5,0.513,2605599,118.16776,118167.0,0.0,112.47746,0.754,0.022,0.982,0.884,118153,65,0
78c47c33-dce6-4c5c-b7b4-0ecb70be3677,0.49479,0.81,0.842,0.30899,9,0.3835,-6.362,0,0.581,92.285,4,0.568,3938847,178.63252,178632.0,0.0,177.60944,0.661,0.023,0.992,0.893,178623,63,1
d2b4dda5-d15e-4d98-ab09-015d30874762,0.47903,0.874,0.862,0.27826,5,0.4,-9.733,1,0.5908,103.359,4,0.689,5841439,264.91788,264917.0,0.04644,260.10992,0.717,0.016,0.994,0.895,253803,58,1
1d244eea-5866-4c72-a805-1f4cfb6b8530,0.4624,0.744,0.875,0.2893,9,0.3372,-7.381,0,0.5914,143.555,4,0.704,2786847,126.38762,126387.0,0.0,118.53787,0.682,0.02,0.985,0.886,305373,66,1
72d91fa3-8a96-407f-8265-80335c456559,0.42167,0.927,0.957,0.255,5,0.3263,-7.595,1,0.4705,123.047,5,0.753,4284959,194.32921,194329.0,0.0,194.3278,0.785,0.01,0.991,0.892,194324,78,1
36c6f1b8-06d6-49ca-b790-9ad9c5f5717f,0.47813,0.851,0.857,0.22843,9,0.3846,-7.412,0,0.581,129.199,3,0.662,6032927,273.60214,273602.0,0.0,272.5094,0.754,0.022,0.994,0.894,210937,70,1
23bf83a1-920d-419d-add2-0f8effabbf6e,0.46754,0.863,0.835,0.2983,0,0.2876,-5.718,1,0.5784,103.359,4,0.658,4717568,213.94865,213948.0,0.4644,204.6839,0.717,0.015,0.99,0.891,172337,69,1
0a874190-86ca-4eb1-9ad9-8ad89e3c1262,0.52013,0.794,0.801,0.24246,5,0.4,-8.314,1,0.4732,107.666,5,0.628,3697183,167.6727,167672.0,3.29723,160.26413,0.738,0.026,0.993,0.893,177840,58,1
f153a7ab-5d7f-402e-8d8b-ac7e664aba45,0.39283,0.742,0.876,0.29372,5,0.2545,-6.536,1,0.5941,143.555,3,0.779,4257311,193.07533,193075.0,0.04644,193.00426,0.682,0.009,0.995,0.896,245240,56,1
deff7c6f-a1e5-40cb-8217-db9fbd85c729,0.46322,0.75,0.793,0.19315,5,0.2542,-6.233,1,0.373,143.555,7,0.693,4401695,199.62337,199623.0,0.0,197.76434,0.682,0.017,0.987,0.889,199602,64,1
462364cd-21a7-4b3f-a2fc-a021025f2006,0.42757,0.858,0.765,0.20858,9,0.1948,-7.09,0,0.4115,123.047,4,0.544,4184607,189.7781,189778.0,0.0,189.14975,0.785,0.028,0.99,0.891,289560,57,1
2274d23a-e90c-4a4e-8743-3bf3a01a7768,0.43078,0.849,0.918,0.29802,5,0.3789,-8.677,0,0.4933,123.047,4,0.67,5087775,230.7381,230738.0,0.0,229.34349,0.785,0.022,0.987,0.888,230709,75,1
aa3c79b9-a58e-4dcd-b717-ba411100d6ba,0.54628,0.91,0.785,0.24527,5,0.4,-5.057,1,0.4482,107.666,7,0.609,4527104,205.31084,205310.0,0.06966,204.63747,0.738,0.01,0.99,0.891,209453,47,1
a8287191-77b4-44c5-95d0-50e4253e4e37,0.4202,0.94,0.829,0.29405,9,0.2228,-6.068,0,0.5335,123.047,3,0.617,5082655,230.5059,230505.0,0.0,224.3512,0.785,0.008,0.993,0.894,230484,71,1
bb243b68-517c-4a7f-8a68-2a7582ea92ed,0.54628,0.91,0.785,0.24527,5,0.4,-5.057,1,0.4482,107.666,7,0.609,4527104,205.31084,205310.0,0.06966,204.63747,0.738,0.01,0.99,0.891,209990,72,1
150cb1a3-a44a-451a-9c76-db24a3b47287,0.46486,0.855,0.871,0.15869,9,0.4,-7.422,0,0.5986,135.999,4,0.688,5889567,267.10052,267100.0,0.04644,240.72127,0.72,0.008,0.992,0.892,267066,83,0
ffa5b846-4cc7-4c5f-ba7d-a9b9444a54ac,0.49828,0.79,0.831,0.16066,5,0.4,-6.239,1,0.495,92.285,5,0.63,4870687,220.89284,220892.0,8.33596,216.27066,0.661,0.028,0.989,0.89,220862,60,1
e3811702-25ba-4bd4-b8ce-b6a11a1e7265,0.4454,0.771,0.893,0.23184,5,0.4,-8.676,1,0.5802,89.103,4,0.669,3971615,180.11859,180118.0,0.0,178.02739,0.646,0.031,0.991,0.892,180098,62,1
6dd32106-4c0b-4d64-873a-a53172c7972c,0.49479,0.81,0.842,0.30899,9,0.3835,-6.362,0,0.581,92.285,4,0.568,3938847,178.63252,178632.0,0.0,177.60944,0.661,0.023,0.992,0.893,205426,75,1
32d57aac-e48c-462a-b4ce-5ba2beb429ea,0.39056,0.868,0.944,0.19824,2,0.3022,-6.814,0,0.5563,123.047,5,0.675,3024415,137.16168,137161.0,0.0,136.9745,0.785,0.02,0.989,0.89,209413,60,1
15103fdc-33c4-4504-9bb9-da5cfa53e733,0.38694,0.827,0.945,0.2744,9,0.2839,-7.075,0,0.5055,103.359,3,0.634,5173248,234.61443,234614.0,0.30186,224.74594,0.717,0.011,0.996,0.896,176179,70,1
f759ade6-f0d4-4135-bad4-6775face3a0e,0.40846,0.861,0.929,0.24967,9,0.4,-8.042,0,0.4558,107.666,4,0.64,3983903,180.67587,180675.0,0.06966,176.98248,0.738,0.018,0.991,0.892,180666,63,1
26e73c1f-fe68-448b-bc93-9acebb56b176,0.41189,0.742,0.962,0.24234,5,0.4,-8.575,1,0.4393,143.555,4,0.796,4822559,218.71016,218710.0,0.55728,218.0586,0.682,0.024,0.993,0.893,218673,62,1
f1419d75-8b2a-43bd-82a2-d24f2c25bce3,0.38694,0.827,0.945,0.2744,9,0.2839,-7.075,0,0.5055,103.359,3,0.634,5173248,234.61443,234614.0,0.30186,224.74594,0.717,0.011,0.996,0.896,181428,31,0
90f5d3cb-d52d-4151-8864-af0494d7789c,0.58074,0.76,0.737,0.29996,5,0.353,-5.818,1,0.2952,86.133,6,0.51,5540383,251.26454,251264.0,0.67338,234.75374,0.631,0.021,0.991,0.892,251239,65,1
affb760c-bfa9-459e-afe8-262aa7e3bc70,0.3645,0.725,0.93,0.30292,5,0.2544,-7.17,1,0.5338,143.555,6,0.79,3407391,154.5302,,0.06966,151.44054,0.682,0.016,0.987,0.888,159672,49,1
86e232df-b968-44ce-bb78-bc093119a179,0.48977,0.786,0.849,0.2059,9,0.4,-9.216,0,0.5854,135.999,3,0.666,8801823,399.17566,399175.0,3.45977,392.09216,0.72,0.009,0.99,0.891,320400,75,1
ffac3b18-40f9-4b43-96c8-f1d4aa7ad8ce,0.49546,0.782,0.832,0.23054,5,0.3447,-5.478,1,0.4741,143.555,3,0.738,6000159,272.11606,272116.0,0.65016,271.0001,0.682,0.018,0.996,0.896,225306,64,1
e2092ef1-94dc-468d-9caf-cd96eaed4094,0.43953,0.808,0.922,0.24397,5,0.3473,-5.629,1,0.5991,135.999,6,0.773,3175967,144.03477,,0.0,142.26866,0.72,0.008,0.989,0.89,144000,36,0
99d09bff-da5b-45d6-8822-d5775f184704,0.52848,0.759,0.795,0.26828,5,0.4,-8.094,1,0.4433,135.999,3,0.68,4621312,209.58331,209583.0,1.83438,196.71947,0.72,0.018,0.993,0.893,230709,29,0
6d4204dc-8bf0-442c-8084-43c84f150f73,0.40589,0.757,0.937,0.23553,5,0.3771,-7.528,1,0.5219,143.555,4,0.791,5246495,237.93628,237936.0,1.0449,236.12372,0.682,0.008,0.993,0.894,237735,72,1
d6585eaf-6029-45ce-997d-26dd893a3f86,0.45232,0.681,0.901,0.29119,5,0.4,-7.488,1,0.5677,151.999,4,0.802,4772864,216.45642,216456.0,0.13932,205.31084,0.64,0.017,0.99,0.891,264906,62,1
a8f6a9fe-c81f-4904-a56c-7ac6df1b9d9e,0.36186,0.878,0.889,0.23089,5,0.2246,-3.963,1,0.5722,103.359,4,0.698,3758623,170.45909,170459.0,0.0,170.15582,0.717,0.019,0.997,0.897,170414,48,1
1de44f1b-099b-4b09-afed-c9ce40b9ecfa,0.44433,0.937,0.917,0.27985,9,0.3439,-7.802,0,0.5646,123.047,4,0.67,2925087,132.65701,,0.09288,130.77478,0.785,0.017,0.99,0.891,132620,57,1
50308a6c-64e3-45f4-8547-4c251b30d60e,0.43439,0.92,0.971,0.23913,9,0.3834,-8.604,0,0.4515,123.047,5,0.681,3298847,149.60757,,0.20898,147.91112,0.785,0.012,0.996,0.896,132000,21,1
b68e0212-f0bd-45fc-9f30-8a26ad39ba16,0.49484,0.785,0.827,0.29074,5,0.3144,-7.218,1,0.5535,89.103,3,0.619,5284383,239.65456,239654.0,0.0,237.54015,0.646,0.019,0.996,0.897,239635,62,1
b2c49118-dfb4-4030-9457-c1ab53d2404c,0.46416,0.868,0.898,0.29447,5,0.3673,-7.619,1,0.5982,99.384,3,0.692,2822687,128.01302,,0.0,126.54875,0.697,0.033,0.991,0.891,128000,47,1
7fc7514d-8df0-4dfa-91ec-5c0e0670e230,0.54728,0.87,0.765,0.29299,9,0.4,-8.601,0,0.4182,123.047,4,0.544,2866719,130.00993,130009.0,0.0,127.64009,0.785,0.078,0.991,0.892,149077,72,1
8187188a-45f4-402a-abc1-73d34645c373,0.48098,0.708,0.856,0.19466,5,0.3862,-5.396,1,0.5362,80.75,4,0.635,4971039,225.44395,225443.0,0.0,223.28308,0.604,0.019,0.992,0.892,225439,66,1
9d226f5c-6876-4bb4-96dd-3fa7d031afd7,0.45218,0.92,0.862,0.28004,2,0.302,-6.531,0,0.5997,112.347,3,0.632,3801631,172.40958,,0.30186,169.52888,0.762,0.016,0.988,0.889,172390,51,1
7e6a2b63-c7ee-444a-8823-5a802043acff,0.48646,0.852,0.85,0.22615,9,0.4,-8.839,0,0.5781,129.199,4,0.653,5794335,262.78162,262781.0,0.0,260.01706,0.754,0.02,0.99,0.891,189768,48,1
01d09a86-4739-4a98-bb25-d9b7fdee4f75,0.49734,0.817,0.841,0.25476,5,0.4,-6.763,1,0.5663,135.999,3,0.733,3836447,173.98853,173988.0,2.18268,172.94221,0.72,0.015,0.996,0.897,173986,91,0
f235d15e-d567-4709-9c09-1e25638303a0,0.40766,0.895,0.901,0.26893,5,0.2874,-9.943,1,0.5848,129.199,4,0.754,3678751,166.83678,,0.16254,166.78893,0.754,0.011,0.989,0.89,173000,42,0
b03c761e-63bc-4177-83f0-b0f30a80f77b,0.42281,0.865,0.969,0.24488,9,0.3318,-9.256,0,0.408,99.384,4,0.631,4623903,209.70082,,0.0,204.47491,0.697,0.015,0.994,0.894,209684,46,1
ff1648d2-af3b-40bb-993c-c5f560098e34,0.48875,0.922,0.857,0.2568,5,0.3667,-6.411,1,0.5912,123.047,4,0.724,3352095,152.02245,,0.04644,150.32599,0.785,0.022,0.994,0.894,152000,53,1
a9c6c430-1e41-496f-a5f7-cea099e90f39,0.49751,0.826,0.826,0.22033,5,0.3244,-7.703,1,0.4855,99.384,5,0.639,6756895,306.43515,306435.0,0.02322,293.75565,0.697,0.032,0.991,0.892,154120,68,0
96a1f12d-caf4-46c7-945f-c2cbe1127633,0.48857,0.898,0.855,0.25086,5,0.3892,-8.455,1,0.6,123.047,4,0.721,4530719,205.47478,,0.0,203.49968,0.785,0.009,0.996,0.896,205440,64,1
9062b439-283a-494b-8e2d-71f378488168,0.3776,0.757,0.842,0.1468,9,0.2088,-5.274,0,0.537,143.555,4,0.674,5138975,233.06009,233060.0,0.0,228.53079,0.682,0.027,0.983,0.884,242965,74,1
2057036e-69a6-4cd1-b1ee-11f83ee2bdec,0.46636,0.879,0.871,0.20988,9,0.4,-6.872,0,0.5753,123.047,5,0.66,5194271,235.56786,235567.0,0.06966,232.38531,0.785,0.019,0.989,0.89,235566,65,1
318fb66d-8d72-4d49-899f-931ded4018fe,0.39011,0.908,0.872,0.2528,5,0.2422,-5.93,1,0.5482,107.666,4,0.704,3356191,152.2082,152208.0,0.0,151.20834,0.738,0.014,0.992,0.892,235261,41,0
ed120566-1257-4efe-83bc-7d7cdfbd6940,0.41279,0.893,0.83,0.14626,5,0.2315,-4.703,1,0.4742,103.359,3,0.652,5261855,238.63287,238632.0,0.0,235.4039,0.717,0.021,0.99,0.891,262046,58,1
6285d2fd-1dbd-4b45-a0cc-b7d4780059aa,0.42031,0.843,0.919,0.28385,1,0.4,-11.488,0,0.4747,135.999,3,0.697,2865695,129.96349,,0.0,122.5317,0.72,0.019,0.982,0.884,140769,43,1
f0dde6f2-bedc-483c-acf1-19f0426a3e35,0.53413,0.81,0.79,0.27502,9,0.4,-8.477,0,0.4228,92.285,4,0.508,4544031,206.0785,206078.0,0.0,193.23647,0.661,0.013,0.982,0.884,206026,63,1
a94584be-737d-46aa-b9ea-71c29e803ebd,0.45213,0.835,0.891,0.23849,5,0.4,-9.018,1,0.5982,112.347,3,0.717,6421023,291.20285,291202.0,0.04644,284.81595,0.762,0.015,0.996,0.896,129964,59,1
4108c8f3-62da-4e30-93ec-cf7fee80106d,0.4788,0.879,0.86,0.24736,9,0.4,-5.743,0,0.5988,103.359,3,0.611,4522527,205.10327,205103.0,0.97524,201.34023,0.717,0.021,0.991,0.892,285630,60,1
9f86cbc5-4927-45b3-9f60-8e0101ac6108,0.50732,0.825,0.691,0.27418,10,0.4,-16.969,0,0.5448,123.047,3,0.583,3997224,181.28,181280.0,0.0,176.2859,0.785,0.026,0.983,0.885,181276,67,1
fb866090-9cf8-4e4f-ab37-b4b0a4a1dd2a,0.47465,0.759,0.868,0.20551,5,0.3478,-5.874,1,0.5304,143.555,4,0.778,3619359,164.14326,164143.0,0.0,159.52109,0.682,0.016,0.992,0.893,291175,81,1
